entity,short_name
http://dbpedia.org/resource/Brothers_&_Sisters_(2006_TV_series),Brothers & Sisters (2006 TV series)
http://dbpedia.org/resource/30_Rock,30 Rock
http://dbpedia.org/resource/Edward_Shearmur,Edward Shearmur
http://dbpedia.org/resource/CIA_activities_in_Yemen,CIA activities in Yemen
http://dbpedia.org/resource/Santana_(band),Santana (band)
http://dbpedia.org/resource/Edward_Kitsis,Edward Kitsis
http://dbpedia.org/resource/ECW_on_TNN,ECW on TNN
"http://dbpedia.org/resource/Irvine,_California","Irvine, California"
http://dbpedia.org/resource/Heroes_(TV_series),Heroes (TV series)
http://dbpedia.org/resource/Bryan_Batt,Bryan Batt
http://dbpedia.org/resource/The_Nutty_Professor_(1996_film),The Nutty Professor (1996 film)
http://dbpedia.org/resource/Manivannan,Manivannan
http://dbpedia.org/resource/Shortbus,Shortbus
http://dbpedia.org/resource/Al-Arabi_SC_(Qatar),Al-Arabi SC (Qatar)
http://dbpedia.org/resource/The_Phantom_(1996_film),The Phantom (1996 film)
http://dbpedia.org/resource/Jonathan_Forte,Jonathan Forte
http://dbpedia.org/resource/David_A._Goodman,David A. Goodman
http://dbpedia.org/resource/The_Host_(2006_film),The Host (2006 film)
http://dbpedia.org/resource/Blades_of_Glory,Blades of Glory
http://dbpedia.org/resource/Alan_Burnett,Alan Burnett
http://dbpedia.org/resource/The_Pink_Panther_2,The Pink Panther 2
http://dbpedia.org/resource/Election_2,Election 2
http://dbpedia.org/resource/Hellboy_II:_The_Golden_Army,Hellboy II: The Golden Army
http://dbpedia.org/resource/Hellboy_(film),Hellboy (film)
http://dbpedia.org/resource/Bleach:_Memories_of_Nobody,Bleach: Memories of Nobody
http://dbpedia.org/resource/Himani_Shivpuri,Himani Shivpuri
http://dbpedia.org/resource/The_Commitments_(film),The Commitments (film)
http://dbpedia.org/resource/Jackass_Number_Two,Jackass Number Two
http://dbpedia.org/resource/Matt_Selman,Matt Selman
http://dbpedia.org/resource/Curse_of_the_Golden_Flower,Curse of the Golden Flower
http://dbpedia.org/resource/Nassar,Nassar
http://dbpedia.org/resource/Apurika,Apurika
http://dbpedia.org/resource/Charles_LeMaire,Charles LeMaire
http://dbpedia.org/resource/Ritchie_Blackmore,Ritchie Blackmore
http://dbpedia.org/resource/Jim_Carter_(actor),Jim Carter (actor)
http://dbpedia.org/resource/Mitchell_Leisen,Mitchell Leisen
http://dbpedia.org/resource/Henry_Bumstead,Henry Bumstead
http://dbpedia.org/resource/Case_Closed:_The_Phantom_of_Baker_Street,Case Closed: The Phantom of Baker Street
http://dbpedia.org/resource/Ben_Sahar,Ben Sahar
http://dbpedia.org/resource/Christopher_Columbus:_The_Discovery,Christopher Columbus: The Discovery
http://dbpedia.org/resource/Pritam_Chakraborty,Pritam Chakraborty
http://dbpedia.org/resource/The_History_Boys_(film),The History Boys (film)
http://dbpedia.org/resource/I'm_Not_There,I'm Not There
http://dbpedia.org/resource/Thomas_Dekker_(actor),Thomas Dekker (actor)
http://dbpedia.org/resource/Delroy_Facey,Delroy Facey
http://dbpedia.org/resource/Komiks_(TV_series),Komiks (TV series)
http://dbpedia.org/resource/Red_Cliff_(film),Red Cliff (film)
http://dbpedia.org/resource/Ralph_E._Winters,Ralph E. Winters
http://dbpedia.org/resource/David_Copperfield_(1999_film),David Copperfield (1999 film)
http://dbpedia.org/resource/Taylor_Swift,Taylor Swift
http://dbpedia.org/resource/Eastern_Promises,Eastern Promises
"http://dbpedia.org/resource/Clifton_Collins,_Jr.","Clifton Collins, Jr."
http://dbpedia.org/resource/The_Lives_of_Others,The Lives of Others
http://dbpedia.org/resource/The_Incredible_Hulk_(film),The Incredible Hulk (film)
http://dbpedia.org/resource/The_Ladykillers_(2004_film),The Ladykillers (2004 film)
http://dbpedia.org/resource/Crazy_in_Alabama,Crazy in Alabama
http://dbpedia.org/resource/Holes_(film),Holes (film)
http://dbpedia.org/resource/The_Wicker_Man_(2006_film),The Wicker Man (2006 film)
http://dbpedia.org/resource/Avi_Lerner,Avi Lerner
http://dbpedia.org/resource/Leon_Shamroy,Leon Shamroy
http://dbpedia.org/resource/The_Witches_of_Eastwick_(film),The Witches of Eastwick (film)
http://dbpedia.org/resource/The_Bridges_of_Madison_County_(film),The Bridges of Madison County (film)
http://dbpedia.org/resource/Memoirs_of_a_Geisha_(film),Memoirs of a Geisha (film)
http://dbpedia.org/resource/Sweeney_Todd:_The_Demon_Barber_of_Fleet_Street_(2007_film),Sweeney Todd: The Demon Barber of Fleet Street (2007 film)
http://dbpedia.org/resource/David_Kirschner,David Kirschner
http://dbpedia.org/resource/Beijing_Guoan_F.C.,Beijing Guoan F.C.
http://dbpedia.org/resource/Gone_Baby_Gone,Gone Baby Gone
http://dbpedia.org/resource/Friday_Night_Lights_(TV_series),Friday Night Lights (TV series)
http://dbpedia.org/resource/Nicole_Sullivan,Nicole Sullivan
http://dbpedia.org/resource/Akon,Akon
http://dbpedia.org/resource/Jewtown,Jewtown
http://dbpedia.org/resource/The_Aristocrats_(film),The Aristocrats (film)
http://dbpedia.org/resource/Andy_Hallett,Andy Hallett
http://dbpedia.org/resource/Leonard_Cohen:_I'm_Your_Man,Leonard Cohen: I'm Your Man
http://dbpedia.org/resource/Leon_Cort,Leon Cort
http://dbpedia.org/resource/Atromitos_F.C.,Atromitos F.C.
http://dbpedia.org/resource/Swimming_Upstream,Swimming Upstream
http://dbpedia.org/resource/Cardiff_City_F.C.,Cardiff City F.C.
http://dbpedia.org/resource/David_Henrie,David Henrie
http://dbpedia.org/resource/Tours_FC,Tours FC
http://dbpedia.org/resource/Aleksa_Palladino,Aleksa Palladino
http://dbpedia.org/resource/Ralph_Burns,Ralph Burns
http://dbpedia.org/resource/Iron_Man_(2008_film),Iron Man (2008 film)
http://dbpedia.org/resource/American_Splendor_(film),American Splendor (film)
http://dbpedia.org/resource/Michael_Shamberg,Michael Shamberg
http://dbpedia.org/resource/Superman_II:_The_Richard_Donner_Cut,Superman II: The Richard Donner Cut
http://dbpedia.org/resource/Alan_Parsons,Alan Parsons
http://dbpedia.org/resource/Corsica,Corsica
http://dbpedia.org/resource/Andy_Heyward,Andy Heyward
http://dbpedia.org/resource/FC_Lugano,FC Lugano
http://dbpedia.org/resource/Keith_Andrews_(footballer),Keith Andrews (footballer)
http://dbpedia.org/resource/Haim_Saban,Haim Saban
http://dbpedia.org/resource/Cochin_Haneefa,Cochin Haneefa
http://dbpedia.org/resource/I_Now_Pronounce_You_Chuck_and_Larry,I Now Pronounce You Chuck and Larry
http://dbpedia.org/resource/SPV_GmbH,SPV GmbH
http://dbpedia.org/resource/Universal_Pictures_Home_Entertainment,Universal Pictures Home Entertainment
http://dbpedia.org/resource/Dean_Cundey,Dean Cundey
http://dbpedia.org/resource/Solihull,Solihull
http://dbpedia.org/resource/Tak_Fujimoto,Tak Fujimoto
http://dbpedia.org/resource/Om_Shanti_Om,Om Shanti Om
http://dbpedia.org/resource/Garret_Dillahunt,Garret Dillahunt
http://dbpedia.org/resource/And_Starring_Pancho_Villa_as_Himself,And Starring Pancho Villa as Himself
http://dbpedia.org/resource/The_Name_of_the_Rose_(film),The Name of the Rose (film)
http://dbpedia.org/resource/Psychedelic_music,Psychedelic music
http://dbpedia.org/resource/Angelina_Jolie,Angelina Jolie
http://dbpedia.org/resource/Angels_&_Demons_(film),Angels & Demons (film)
http://dbpedia.org/resource/Yoram_Globus,Yoram Globus
http://dbpedia.org/resource/Hrithik_Roshan,Hrithik Roshan
http://dbpedia.org/resource/The_Rocketeer_(film),The Rocketeer (film)
http://dbpedia.org/resource/Titus_Welliver,Titus Welliver
http://dbpedia.org/resource/20th_Century_Fox_Television,20th Century Fox Television
http://dbpedia.org/resource/Chris_Messina,Chris Messina
http://dbpedia.org/resource/Robert_Clohessy,Robert Clohessy
http://dbpedia.org/resource/Mike_Henry_(voice_actor),Mike Henry (voice actor)
http://dbpedia.org/resource/Mamoru_Miyano,Mamoru Miyano
http://dbpedia.org/resource/Fear_and_Loathing_in_Las_Vegas_(film),Fear and Loathing in Las Vegas (film)
http://dbpedia.org/resource/Franciaország,Franciaország
http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time_(film),Prince of Persia: The Sands of Time (film)
http://dbpedia.org/resource/The_Kingdom_(film),The Kingdom (film)
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Drama_Series,Primetime Emmy Award for Outstanding Drama Series
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Supporting_Actor_in_a_Drama_Series,Primetime Emmy Award for Outstanding Supporting Actor in a Drama Series
http://dbpedia.org/resource/Jonah_Hill,Jonah Hill
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Variety_Series,Primetime Emmy Award for Outstanding Variety Series
http://dbpedia.org/resource/Magic_Mike,Magic Mike
http://dbpedia.org/resource/Croatian_Americans,Croatian Americans
http://dbpedia.org/resource/Washington_Huskies_football,Washington Huskies football
http://dbpedia.org/resource/Dalip_Tahil,Dalip Tahil
http://dbpedia.org/resource/Michael_Clayton_(film),Michael Clayton (film)
http://dbpedia.org/resource/Dexter_(TV_series),Dexter (TV series)
http://dbpedia.org/resource/The_Quiet_American_(2002_film),The Quiet American (2002 film)
http://dbpedia.org/resource/Phineas_and_Ferb,Phineas and Ferb
http://dbpedia.org/resource/Viju_Khote,Viju Khote
http://dbpedia.org/resource/Mohammed_and_Mohammedism,Mohammed and Mohammedism
http://dbpedia.org/resource/Edward_Carfagno,Edward Carfagno
http://dbpedia.org/resource/Cory_Monteith,Cory Monteith
http://dbpedia.org/resource/Lucky_Numbers,Lucky Numbers
http://dbpedia.org/resource/Christopher_Young,Christopher Young
http://dbpedia.org/resource/Orson_Scott_Card,Orson Scott Card
http://dbpedia.org/resource/Minneapolis,Minneapolis
http://dbpedia.org/resource/Jermaine_Easter,Jermaine Easter
http://dbpedia.org/resource/Dan_Povenmire,Dan Povenmire
http://dbpedia.org/resource/John_DeCuir,John DeCuir
http://dbpedia.org/resource/Penn_Badgley,Penn Badgley
http://dbpedia.org/resource/Robert_Lantos,Robert Lantos
http://dbpedia.org/resource/Paramount_Vantage,Paramount Vantage
http://dbpedia.org/resource/Mighty_Joe_Young_(1998_film),Mighty Joe Young (1998 film)
http://dbpedia.org/resource/Sayaji_Shinde,Sayaji Shinde
http://dbpedia.org/resource/Beverly_Hills_High_School,Beverly Hills High School
http://dbpedia.org/resource/Penn_State_Nittany_Lions_football,Penn State Nittany Lions football
http://dbpedia.org/resource/Ferris_Webster,Ferris Webster
http://dbpedia.org/resource/Stephen_McHattie,Stephen McHattie
http://dbpedia.org/resource/The_Princess_and_the_Frog,The Princess and the Frog
http://dbpedia.org/resource/Mansfield_Park_(film),Mansfield Park (film)
http://dbpedia.org/resource/Paul_Dano,Paul Dano
http://dbpedia.org/resource/Thunderball_(film),Thunderball (film)
http://dbpedia.org/resource/Tony_Walton,Tony Walton
http://dbpedia.org/resource/Dakota_Fanning,Dakota Fanning
http://dbpedia.org/resource/Marc_Joseph,Marc Joseph
http://dbpedia.org/resource/University_of_Westminster,University of Westminster
http://dbpedia.org/resource/Icon_Productions,Icon Productions
http://dbpedia.org/resource/Didier_Six,Didier Six
http://dbpedia.org/resource/Olympiacos_B.C.,Olympiacos B.C.
http://dbpedia.org/resource/Metropolis_(2001_film),Metropolis (2001 film)
http://dbpedia.org/resource/Savannah_Guthrie,Savannah Guthrie
http://dbpedia.org/resource/Michael_K._Williams,Michael K. Williams
http://dbpedia.org/resource/Helen_Rose,Helen Rose
http://dbpedia.org/resource/Sophisti-pop,Sophisti-pop
http://dbpedia.org/resource/Alec_Berg,Alec Berg
http://dbpedia.org/resource/The_Man_with_the_Golden_Gun_(film),The Man with the Golden Gun (film)
http://dbpedia.org/resource/Sukumari,Sukumari
http://dbpedia.org/resource/A_Simple_Plan_(film),A Simple Plan (film)
http://dbpedia.org/resource/Bernie_Brillstein,Bernie Brillstein
http://dbpedia.org/resource/Superbad_(film),Superbad (film)
http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1999_film),A Midsummer Night's Dream (1999 film)
http://dbpedia.org/resource/On_Her_Majesty's_Secret_Service_(film),On Her Majesty's Secret Service (film)
http://dbpedia.org/resource/Hal_Mohr,Hal Mohr
http://dbpedia.org/resource/Invincible_(2006_film),Invincible (2006 film)
http://dbpedia.org/resource/Goldfinger_(film),Goldfinger (film)
http://dbpedia.org/resource/Victor_Miller_(writer),Victor Miller (writer)
http://dbpedia.org/resource/Aasif_Mandvi,Aasif Mandvi
http://dbpedia.org/resource/Theofanis_Gekas,Theofanis Gekas
http://dbpedia.org/resource/Public_Enemies_(2009_film),Public Enemies (2009 film)
http://dbpedia.org/resource/Lebanese_Americans,Lebanese Americans
"http://dbpedia.org/resource/Arthur_Rankin,_Jr.","Arthur Rankin, Jr."
http://dbpedia.org/resource/For_Your_Eyes_Only_(film),For Your Eyes Only (film)
http://dbpedia.org/resource/The_Spy_Who_Loved_Me_(film),The Spy Who Loved Me (film)
http://dbpedia.org/resource/Live_and_Let_Die_(film),Live and Let Die (film)
http://dbpedia.org/resource/From_Russia_with_Love_(film),From Russia with Love (film)
http://dbpedia.org/resource/Moonraker_(film),Moonraker (film)
http://dbpedia.org/resource/Dr._No_(film),Dr. No (film)
http://dbpedia.org/resource/Equus_(film),Equus (film)
http://dbpedia.org/resource/Mark_Tinker,Mark Tinker
http://dbpedia.org/resource/Shakira,Shakira
http://dbpedia.org/resource/Electorate_of_Saxony,Electorate of Saxony
http://dbpedia.org/resource/RCD_Espanyol_B,RCD Espanyol B
http://dbpedia.org/resource/Albert_Jarrett,Albert Jarrett
http://dbpedia.org/resource/Stephen_Dillane,Stephen Dillane
http://dbpedia.org/resource/Canadian_Americans,Canadian Americans
http://dbpedia.org/resource/White_British,White British
http://dbpedia.org/resource/The_Queen_(film),The Queen (film)
http://dbpedia.org/resource/Jonathan_Walters,Jonathan Walters
http://dbpedia.org/resource/Howard_the_Duck_(film),Howard the Duck (film)
http://dbpedia.org/resource/Fast_Food_Nation_(film),Fast Food Nation (film)
http://dbpedia.org/resource/The_Path_to_9/11,11
http://dbpedia.org/resource/Vivendi_Games,Vivendi Games
http://dbpedia.org/resource/Primetime_Emmy_Award,Primetime Emmy Award
http://dbpedia.org/resource/Maulik_Pancholy,Maulik Pancholy
http://dbpedia.org/resource/Land_of_the_Lost_(film),Land of the Lost (film)
http://dbpedia.org/resource/Mark_Damon,Mark Damon
http://dbpedia.org/resource/John_Slattery,John Slattery
http://dbpedia.org/resource/Gramercy_Pictures,Gramercy Pictures
http://dbpedia.org/resource/Ethnikos_Piraeus_F.C.,Ethnikos Piraeus F.C.
http://dbpedia.org/resource/Nea_Kavala_F.C.,Nea Kavala F.C.
http://dbpedia.org/resource/I_Am_Legend_(film),I Am Legend (film)
http://dbpedia.org/resource/Liberty_Professionals_F.C.,Liberty Professionals F.C.
http://dbpedia.org/resource/Stewie_Griffin:_The_Untold_Story,Stewie Griffin: The Untold Story
http://dbpedia.org/resource/Dead_Man_Walking_(film),Dead Man Walking (film)
http://dbpedia.org/resource/Viola_Davis,Viola Davis
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Directing_for_a_Drama_Series,Primetime Emmy Award for Outstanding Directing for a Drama Series
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Guest_Actress_in_a_Drama_Series,Primetime Emmy Award for Outstanding Guest Actress in a Drama Series
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Individual_Performance_in_a_Variety_or_Music_Program,Primetime Emmy Award for Individual Performance in a Variety or Music Program
http://dbpedia.org/resource/Scott_Adsit,Scott Adsit
http://dbpedia.org/resource/Guys_and_Dolls_(film),Guys and Dolls (film)
http://dbpedia.org/resource/Linda_Perry,Linda Perry
http://dbpedia.org/resource/Bruce_Berman,Bruce Berman
http://dbpedia.org/resource/Sapporo,Sapporo
http://dbpedia.org/resource/Russell_Metty,Russell Metty
http://dbpedia.org/resource/Vijayakumar_(actor),Vijayakumar (actor)
http://dbpedia.org/resource/Nicole_Scherzinger,Nicole Scherzinger
http://dbpedia.org/resource/Santhanam_(actor),Santhanam (actor)
http://dbpedia.org/resource/Psychedelic_pop,Psychedelic pop
http://dbpedia.org/resource/Jon_Stone,Jon Stone
http://dbpedia.org/resource/Jules_White,Jules White
http://dbpedia.org/resource/Inkheart_(film),Inkheart (film)
http://dbpedia.org/resource/Michael_O'Neill_(footballer),Michael O'Neill (footballer)
http://dbpedia.org/resource/Post-bop,Post-bop
http://dbpedia.org/resource/Ajax_Cape_Town_F.C.,Ajax Cape Town F.C.
http://dbpedia.org/resource/67th_World_Science_Fiction_Convention,67th World Science Fiction Convention
http://dbpedia.org/resource/Code_Geass,Code Geass
http://dbpedia.org/resource/CBS_Schoolbreak_Special,CBS Schoolbreak Special
http://dbpedia.org/resource/30_Days_of_Night_(film),30 Days of Night (film)
http://dbpedia.org/resource/Mark_Wahlberg,Mark Wahlberg
http://dbpedia.org/resource/ABC_(Australian_TV_channel),ABC (Australian TV channel)
http://dbpedia.org/resource/The_Other_Boleyn_Girl_(2008_film),The Other Boleyn Girl (2008 film)
http://dbpedia.org/resource/Seth_Green,Seth Green
http://dbpedia.org/resource/Battlefield_Earth_(film),Battlefield Earth (film)
http://dbpedia.org/resource/Conceptual_art,Conceptual art
http://dbpedia.org/resource/The_Guns_of_Navarone_(film),The Guns of Navarone (film)
http://dbpedia.org/resource/Boaz_Davidson,Boaz Davidson
"http://dbpedia.org/resource/Anchorage,_Alaska","Anchorage, Alaska"
http://dbpedia.org/resource/Love_Affair_(1994_film),Love Affair (1994 film)
http://dbpedia.org/resource/MeTV,MeTV
"http://dbpedia.org/resource/Hello,_Dolly!_(film)","Hello, Dolly! (film)"
http://dbpedia.org/resource/Eddie_Redmayne,Eddie Redmayne
http://dbpedia.org/resource/Perfume:_The_Story_of_a_Murderer_(film),Perfume: The Story of a Murderer (film)
http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1935_film),A Midsummer Night's Dream (1935 film)
http://dbpedia.org/resource/Ms_Sunshine,Ms Sunshine
http://dbpedia.org/resource/Poltergeist_(1982_film),Poltergeist (1982 film)
http://dbpedia.org/resource/Jack_McBrayer,Jack McBrayer
http://dbpedia.org/resource/The_Country_Girl_(1954_film),The Country Girl (1954 film)
http://dbpedia.org/resource/Mindy_Kaling,Mindy Kaling
http://dbpedia.org/resource/Elizabeth_Sarnoff,Elizabeth Sarnoff
http://dbpedia.org/resource/Peter_Morgan,Peter Morgan
http://dbpedia.org/resource/Mikael_Salomon,Mikael Salomon
http://dbpedia.org/resource/Nunavut,Nunavut
"http://dbpedia.org/resource/Synecdoche,_New_York","Synecdoche, New York"
http://dbpedia.org/resource/Ilaiyaraaja,Ilaiyaraaja
http://dbpedia.org/resource/Stephen_Moyer,Stephen Moyer
http://dbpedia.org/resource/The_Wolfman_(2010_film),The Wolfman (2010 film)
http://dbpedia.org/resource/Norbit,Norbit
http://dbpedia.org/resource/Asteras_Tripoli_F.C.,Asteras Tripoli F.C.
http://dbpedia.org/resource/United_States_Department_of_Defense,United States Department of Defense
http://dbpedia.org/resource/David_Nutter,David Nutter
http://dbpedia.org/resource/Club_Tijuana,Club Tijuana
http://dbpedia.org/resource/Political_hip_hop,Political hip hop
http://dbpedia.org/resource/Paul_Gross,Paul Gross
http://dbpedia.org/resource/Steve_Jobs,Steve Jobs
http://dbpedia.org/resource/Don_Carmody,Don Carmody
http://dbpedia.org/resource/Silvio_Horta,Silvio Horta
http://dbpedia.org/resource/Atlante_F.C.,Atlante F.C.
http://dbpedia.org/resource/Dirty_rap,Dirty rap
http://dbpedia.org/resource/Rob_James-Collier,Rob James-Collier
http://dbpedia.org/resource/The_Painted_Veil_(2006_film),The Painted Veil (2006 film)
http://dbpedia.org/resource/Xbox_360,Xbox 360
http://dbpedia.org/resource/Syria,Syria
http://dbpedia.org/resource/Kuwait,Kuwait
http://dbpedia.org/resource/Jordan,Jordan
http://dbpedia.org/resource/Iraq,Iraq
http://dbpedia.org/resource/Rebecca_Hall,Rebecca Hall
http://dbpedia.org/resource/Freak_folk,Freak folk
http://dbpedia.org/resource/Ashish_Vidyarthi,Ashish Vidyarthi
http://dbpedia.org/resource/The_Robe_(film),The Robe (film)
http://dbpedia.org/resource/Falkland_Islands,Falkland Islands
http://dbpedia.org/resource/Indian_people,Indian people
http://dbpedia.org/resource/The_Postman_(film),The Postman (film)
http://dbpedia.org/resource/FreeBSD,FreeBSD
http://dbpedia.org/resource/Shriram_Lagoo,Shriram Lagoo
http://dbpedia.org/resource/Gibraltar,Gibraltar
http://dbpedia.org/resource/Leeds_United_F.C.,Leeds United F.C.
http://dbpedia.org/resource/Racing_de_Santander,Racing de Santander
http://dbpedia.org/resource/Jesus_Christ_Superstar_(film),Jesus Christ Superstar (film)
http://dbpedia.org/resource/The_Nun's_Story_(film),The Nun's Story (film)
http://dbpedia.org/resource/Saw_IV,Saw IV
http://dbpedia.org/resource/Lalita_Pawar,Lalita Pawar
http://dbpedia.org/resource/Celebrity_Fit_Club_(U.S._TV_series),Celebrity Fit Club (U.S. TV series)
http://dbpedia.org/resource/The_Unbearable_Lightness_of_Being_(film),The Unbearable Lightness of Being (film)
http://dbpedia.org/resource/Even_Cowgirls_Get_the_Blues_(film),Even Cowgirls Get the Blues (film)
http://dbpedia.org/resource/The_Ice_Storm_(film),The Ice Storm (film)
http://dbpedia.org/resource/Becket_(1964_film),Becket (1964 film)
http://dbpedia.org/resource/Meet_Dave,Meet Dave
http://dbpedia.org/resource/Frederick_Zollo,Frederick Zollo
http://dbpedia.org/resource/Donald_Sumpter,Donald Sumpter
http://dbpedia.org/resource/Bob_Yari,Bob Yari
http://dbpedia.org/resource/Katrina_Bowden,Katrina Bowden
http://dbpedia.org/resource/Lee_Strasberg_Theatre_and_Film_Institute,Lee Strasberg Theatre and Film Institute
http://dbpedia.org/resource/The_Lion_in_Winter_(1968_film),The Lion in Winter (1968 film)
http://dbpedia.org/resource/The_Invasion_(film),The Invasion (film)
http://dbpedia.org/resource/Epic_Movie,Epic Movie
http://dbpedia.org/resource/Southampton,Southampton
http://dbpedia.org/resource/Thiago_Silva,Thiago Silva
http://dbpedia.org/resource/Quebec,Quebec
http://dbpedia.org/resource/Montreal,Montreal
http://dbpedia.org/resource/McGill_University,McGill University
http://dbpedia.org/resource/Association_of_American_Universities,Association of American Universities
http://dbpedia.org/resource/City_College_of_New_York,City College of New York
http://dbpedia.org/resource/Cornell_University,Cornell University
http://dbpedia.org/resource/New_York_University,New York University
http://dbpedia.org/resource/University_of_Toronto,University of Toronto
http://dbpedia.org/resource/Queen's_University,Queen's University
http://dbpedia.org/resource/Step_Brothers_(film),Step Brothers (film)
http://dbpedia.org/resource/Juan_Mata,Juan Mata
http://dbpedia.org/resource/AC_Arles-Avignon,AC Arles-Avignon
http://dbpedia.org/resource/I_Know_Who_Killed_Me,I Know Who Killed Me
http://dbpedia.org/resource/Red_Road_(film),Red Road (film)
http://dbpedia.org/resource/The_Curious_Case_of_Benjamin_Button_(film),The Curious Case of Benjamin Button (film)
http://dbpedia.org/resource/The_Prize_(1963_film),The Prize (1963 film)
http://dbpedia.org/resource/Case_Closed:_Captured_in_Her_Eyes,Case Closed: Captured in Her Eyes
http://dbpedia.org/resource/Australia_(2008_film),Australia (2008 film)
http://dbpedia.org/resource/Egypt,Egypt
http://dbpedia.org/resource/Christoph_Waltz,Christoph Waltz
http://dbpedia.org/resource/Alan_Hume,Alan Hume
http://dbpedia.org/resource/New_York_University_Stern_School_of_Business,New York University Stern School of Business
http://dbpedia.org/resource/Miley_Cyrus,Miley Cyrus
http://dbpedia.org/resource/Cork_(city),Cork (city)
http://dbpedia.org/resource/Charles_Darwin,Charles Darwin
http://dbpedia.org/resource/Saint_Patrick,Saint Patrick
http://dbpedia.org/resource/Paz_de_la_Huerta,Paz de la Huerta
http://dbpedia.org/resource/Ernest_Haller,Ernest Haller
http://dbpedia.org/resource/New_York,New York
http://dbpedia.org/resource/Get_Smart_(film),Get Smart (film)
http://dbpedia.org/resource/Wigan,Wigan
http://dbpedia.org/resource/Jeff_Richmond,Jeff Richmond
http://dbpedia.org/resource/Qatar,Qatar
http://dbpedia.org/resource/Bob_Marley,Bob Marley
http://dbpedia.org/resource/Daniel_Haller,Daniel Haller
http://dbpedia.org/resource/North_Carolina_Tar_Heels_men's_basketball,North Carolina Tar Heels men's basketball
http://dbpedia.org/resource/Wayne_Dyer_(footballer),Wayne Dyer (footballer)
http://dbpedia.org/resource/Roots:_The_Next_Generations,Roots: The Next Generations
http://dbpedia.org/resource/Leeds,Leeds
http://dbpedia.org/resource/Jim_Jonsin,Jim Jonsin
http://dbpedia.org/resource/Ryan's_Hope,Ryan's Hope
http://dbpedia.org/resource/Lyndsy_Fonseca,Lyndsy Fonseca
http://dbpedia.org/resource/Lois_Smith,Lois Smith
http://dbpedia.org/resource/Burn_After_Reading,Burn After Reading
http://dbpedia.org/resource/Captain_Corelli's_Mandolin_(film),Captain Corelli's Mandolin (film)
http://dbpedia.org/resource/Fordham_University_School_of_Law,Fordham University School of Law
http://dbpedia.org/resource/Mamma_Mia!_(film),Mamma Mia! (film)
http://dbpedia.org/resource/Pinocchio_(2002_film),Pinocchio (2002 film)
http://dbpedia.org/resource/Inconceivable_(2014_film),Inconceivable (2014 film)
http://dbpedia.org/resource/Alok_Nath,Alok Nath
http://dbpedia.org/resource/David_Zayas,David Zayas
http://dbpedia.org/resource/Don_Scardino,Don Scardino
http://dbpedia.org/resource/Robert_Carlock,Robert Carlock
http://dbpedia.org/resource/Kay_Cannon,Kay Cannon
http://dbpedia.org/resource/John_Lutz,John Lutz
http://dbpedia.org/resource/Marci_Klein,Marci Klein
http://dbpedia.org/resource/David_Miner_(television_producer),David Miner (television producer)
http://dbpedia.org/resource/Mark_Johnson_(producer),Mark Johnson (producer)
http://dbpedia.org/resource/Get_Shorty_(film),Get Shorty (film)
http://dbpedia.org/resource/English_language,English language
http://dbpedia.org/resource/John_Ortiz,John Ortiz
http://dbpedia.org/resource/Lyon,Lyon
http://dbpedia.org/resource/Fiddler_on_the_Roof_(film),Fiddler on the Roof (film)
http://dbpedia.org/resource/Ben_Silverman,Ben Silverman
http://dbpedia.org/resource/Tonino_Guerra,Tonino Guerra
http://dbpedia.org/resource/Count_Dracula,Count Dracula
http://dbpedia.org/resource/Jack_Huston,Jack Huston
http://dbpedia.org/resource/Frontiers_Records,Frontiers Records
http://dbpedia.org/resource/Octavia_Spencer,Octavia Spencer
http://dbpedia.org/resource/Notes_on_a_Scandal_(film),Notes on a Scandal (film)
http://dbpedia.org/resource/The_Wiz_(film),The Wiz (film)
http://dbpedia.org/resource/Primetime_Emmy_Award_for_Outstanding_Directing_for_a_Comedy_Series,Primetime Emmy Award for Outstanding Directing for a Comedy Series
http://dbpedia.org/resource/Speed_Racer_(film),Speed Racer (film)
http://dbpedia.org/resource/13th_Screen_Actors_Guild_Awards,13th Screen Actors Guild Awards
http://dbpedia.org/resource/Frank_Spotnitz,Frank Spotnitz
http://dbpedia.org/resource/Chris_Sheridan_(writer),Chris Sheridan (writer)
http://dbpedia.org/resource/Constantin_Film,Constantin Film
http://dbpedia.org/resource/Steve_Tisch,Steve Tisch
http://dbpedia.org/resource/Susan_Blu,Susan Blu
http://dbpedia.org/resource/Om_Shivpuri,Om Shivpuri
http://dbpedia.org/resource/The_Shipping_News_(film),The Shipping News (film)
http://dbpedia.org/resource/Bandai_Namco_Entertainment,Bandai Namco Entertainment
http://dbpedia.org/resource/Rich_Sommer,Rich Sommer
http://dbpedia.org/resource/Oi!,Oi!
http://dbpedia.org/resource/Anne_V._Coates,Anne V. Coates
